building_ID,CVRMSE,NRMSE,MAE,Avg_Test_Loss
6980,0.598870889653267,59.88708896532668,0.11912583895914108,0.5913293155850796
139,0.7574889749171391,75.7488974917139,0.2403071126876736,0.7422154532605565
14553,0.26941342720308425,26.94134272030843,0.18316853991293755,0.22712693551834606
1951,0.7306379229834671,73.06379229834671,0.20169853994738227,0.7001746714823964
10448,0.6334813956294127,63.34813956294128,0.08798360976530371,0.6387893011062042
15846,1.4317523237300491,143.1752323730049,0.08441537528958211,0.8348951980964284
1113,0.47119989254464073,47.11998925446407,0.04053331714653684,0.4464061711932623
6513,0.4766977520519847,47.669775205198476,0.036056421221290526,0.28670377135537317
12108,0.6621175128987846,66.21175128987846,0.11230925883662775,0.5847563992592867
10493,0.5452756036642673,54.527560366426734,0.37759669811354707,0.52204178453758
12333,0.8251807569418993,82.51807569418996,0.14831079170661074,0.7178978075037863
11671,0.42837758411709226,42.837758411709224,0.009118123300047742,0.14133822391802897
12605,0.4485362585871572,44.853625858715716,0.07437850340450962,0.47259923005010696
7336,0.9380150420985448,93.80150420985447,0.2201633933691187,0.7522086832881569
14684,0.4451814354140896,44.51814354140896,0.06481212995009686,0.4825587222624905
2917,0.6198555508132682,61.98555508132681,0.16045517348249638,0.5222462495243975
1718,0.660928297189279,66.09282971892792,0.08573529906468814,0.5971350563090276
15494,0.9919691385092119,99.19691385092118,0.3046837930698596,0.6210906228228888
9151,0.5842146808910348,58.42146808910349,0.4085516538471207,0.14335604106144337
10397,0.7312113614128929,73.12113614128928,0.14192349828486653,0.6961918059612939
12495,0.7382456243896781,73.8245624389678,0.34885793227753303,0.564033299955853
1140,0.6599994527535649,65.99994527535648,0.44161913250124685,0.29128047210067903
8379,0.6934668121671819,69.34668121671818,0.17482571191063961,0.46035785299699256
11209,0.9238426730659772,92.38426730659774,0.04218593594343328,0.6460047509452478
4387,0.6487827090633183,64.87827090633184,0.1126654944382603,0.6017021233982692
2567,0.6048021017102845,60.48021017102844,0.367573104679153,0.41902860830403316
15805,0.5617221952566452,56.17221952566453,0.15993562174006076,0.631086254480417
8610,0.7097725018196229,70.9772501819623,0.24679999301925187,0.4863758107908653
989,0.6482152915781286,64.82152915781286,0.21099966181071012,0.4709539303960119
7242,0.5588596627434971,55.88596627434973,0.2110359753517014,0.5742042841203631
11203,0.5309863134704785,53.098631347047856,0.23812176709957428,0.3412857933059678
45,0.7872423230858442,78.7242323085844,0.14793238914655818,0.6032924562873765
2826,0.4037793648752367,40.37793648752368,0.10881196541013381,0.5941578118578381
2652,0.8005997926534734,80.05997926534735,0.10434644189737281,0.5153249288054464
4768,0.724553647088647,72.45536470886472,0.06248578559649071,0.5892607314240513
16126,0.8084041399424414,80.84041399424416,0.10784266879556258,0.6731096591848074
3690,1.2916654972948396,129.16654972948396,0.08374679974656692,0.6167962561112363
787,0.6285959993067085,62.85959993067085,0.04045601339819977,0.6047260321663573
7428,1.0061485834922907,100.6148583492291,0.035396603870170844,0.6827874209272194
4611,0.5390575350054269,53.90575350054268,0.06212899267436529,0.8863947208858514
9069,0.9091560928067497,90.91560928067497,0.16812145388017127,0.49030950087242436
10307,0.6258210569362312,62.58210569362313,0.18700031307102172,0.42216704775577596
15272,0.5831478936016068,58.314789360160674,0.24857104822706008,0.5210477844003424
4081,0.41651769231922386,41.65176923192239,0.06835929657063874,0.6333639898789698
6943,0.7136823290321265,71.36823290321266,0.23943164743016995,0.683603139197932
13586,0.26265990763636826,26.26599076363683,0.04196412616383166,0.6111625543392334
494,0.5213976714633235,52.139767146332346,0.04519658216598567,0.4691783238212932
15216,0.380286228917208,38.028622891720794,0.08449268269772474,0.418090294214714
14783,0.5950399929235538,59.503999292355374,0.014813207640655971,0.29750654380967645
52,0.9421811767575474,94.21811767575474,0.17909161692369618,0.7175026413932829
13772,0.3246664546789536,32.46664546789537,0.03659129841597738,0.24661723366392851
77,0.5882687721075484,58.82687721075484,0.11514449411687468,0.5214828344139509
6444,0.5259139232748467,52.59139232748467,0.0613220537020372,0.5813403221877907
6857,1.2603747283747508,126.03747283747511,0.2187118447709994,0.7267572625081699
9436,1.1206200963638513,112.06200963638513,0.14696343189876412,0.5920100987022477
7081,0.43372452719535504,43.37245271953551,0.11661462821519561,0.6191753906526456
3936,0.7169612788087628,71.69612788087628,0.11629337591143797,0.47469722738384146
11068,0.986122723941635,98.61227239416351,0.2996278944335956,0.7364370506732645
1872,0.8092026444110384,80.92026444110384,0.18623270860290156,0.5793245948578354
10583,0.397483382260034,39.7483382260034,0.0679420725748218,0.5325724040115699
14916,0.8055400866234951,80.5540086623495,0.14734122849372167,0.6470579005903674
15267,0.635715472506488,63.5715472506488,0.006540382452780051,0.6648109884905659
11152,0.4488793386729676,44.88793386729676,0.3859313292555406,0.4286319137746241
10254,0.7551951290993496,75.51951290993496,0.12302159983348128,0.5930670342939365
12282,1.3350405223475206,133.50405223475204,0.05528027189438114,0.609278463188674
2254,0.65628656616069,65.62865661606901,0.09075734176602586,0.6292318804886856
2336,1.0239380836567145,102.39380836567143,0.06207580960053879,0.7484363847565033
7528,0.6761743544776714,67.61743544776714,0.08716257810544298,0.5216916039182585
3625,0.558578091692458,55.8578091692458,0.08078401780056652,0.4904766392898399
3109,0.5873027390552965,58.73027390552965,0.04618642621020527,0.4406399652861648
14851,0.6985590412132907,69.85590412132906,0.23776274746388856,0.7362527441091129
9569,0.33948371241763614,33.94837124176361,0.15075958317521101,0.4091087242654292
5053,0.7479545567976789,74.7954556797679,0.20216604763704257,0.7167846622465784
3021,0.5094914564480469,50.9491456448047,0.13816319123030663,0.6589127744122419
7247,1.5147899011293413,151.47899011293418,0.09867733991644217,0.8056051615440967
3671,0.5490815052936248,54.90815052936249,0.23352320629513337,0.5890048420164788
3356,0.6419458696396855,64.19458696396855,0.26761600025356125,0.6339558014474297
8490,1.021455048129408,102.14550481294079,0.1739015981633956,0.7679084819548725
1115,0.3109255559833322,31.092555598333227,0.09084280383514694,0.3120890729467757
6412,0.621130375085955,62.113037508595504,0.14728778933860648,0.7225878467473934
11549,0.5591053568688055,55.91053568688054,0.46684883207294264,0.5646994911209072
13512,0.522396067919913,52.2396067919913,0.26051653854139656,0.4863906011144754
13974,0.36862108115996645,36.862108115996655,0.06477900939457382,0.634359247881963
14514,0.8124291813049572,81.24291813049571,0.08957614574461646,0.611615676865052
1440,0.769729996379327,76.9729996379327,0.08053827354885568,0.5774319686568546
12026,0.7897182027846783,78.97182027846782,0.20852264620119446,0.4106898645873487
6809,0.6938276513322693,69.38276513322693,0.13511724006100975,0.6063940807549851
788,0.5782965137584267,57.82965137584267,0.1327095057794195,0.5185351784533367
12414,0.5977853688194071,59.77853688194071,0.13463158076528084,0.40623204883486347
13178,0.774225371488543,77.42253714885432,0.2638578272559335,0.7629196643376914
10980,0.6123902162912928,61.23902162912928,0.22583779450180735,0.4354506593105893
1398,0.86003249484844,86.003249484844,0.11592956466573712,0.5035936968439845
10885,0.464351777817197,46.435177781719695,0.23223622461134397,0.471336961018467
4924,1.3896778890669217,138.96778890669216,0.032429116644060965,0.9207563060629207
15798,0.45860199152638753,45.86019915263876,0.07979806215166671,0.42273071166148785
12752,0.337515791187665,33.75157911876651,0.01875401748060273,0.29129710635436773
11688,1.0760111755728061,107.60111755728063,0.1378314306873583,0.7911920716165106
13060,0.49326437710723947,49.32643771072395,0.04909889103337246,0.7292810855073452
11888,1.1551030295372446,115.51030295372448,0.20722751618696053,0.6932683404593779
9808,0.31041703617192895,31.041703617192894,0.031809492094481216,0.5407541757430632
10148,0.6496438258893309,64.96438258893309,0.19735610987181315,0.6302688696718995
8173,2.0808388115136247,208.0838811513625,0.03618356705774474,0.45614555423322906
10491,0.5173752559510135,51.737525595101346,0.4595161520429934,0.6612300777342018
939,0.8453689855055395,84.53689855055394,0.041083415737229956,0.7424009680552756
4511,0.873593404338779,87.35934043387789,0.2439399563225791,0.7641647742359928
100,0.8933551074254705,89.33551074254706,0.08388605339244673,0.5613006755518284
9290,1.5057098299051601,150.570982990516,0.19192186059538224,0.8369142726415515
15521,0.7395144490802221,73.95144490802222,0.1601498025382707,0.7093457175416981
5040,0.6712629385321491,67.12629385321492,0.16342722739888038,0.37568785933201376
941,0.6048831667118382,60.488316671183824,0.014583987968530259,0.5110154918325096
12883,0.5701230171215546,57.01230171215544,0.07949442421400733,0.39883434042072
9095,0.574255791236262,57.425579123626214,0.026796976243581995,0.4828488487807262
14543,0.9455612326834526,94.55612326834526,0.10192414135809803,0.7587246700499167
13840,0.528764746387934,52.876474638793404,0.08619525922139401,0.453512791277016
13482,0.44397150434217153,44.39715043421716,0.01720461628221774,0.7196216522432282
14116,1.1566837620299975,115.66837620299972,0.08158587288459501,0.8002673135834517
3678,0.9425502976824605,94.25502976824605,0.12515885543324928,0.5381717741959957
9349,0.6437726371711706,64.37726371711706,0.1986063412087795,0.49291447867817806
14707,0.5584508890366856,55.84508890366855,0.14275701642867436,0.36821857445679756
11222,0.6160228571370489,61.60228571370489,0.06944967586782644,0.45310060323852797
4198,0.6014809400656879,60.14809400656878,0.29146182671575965,0.5596927305360534
12592,0.9623242412707597,96.23242412707597,0.2844401494097964,0.5378312097430777
6576,0.5414661656841873,54.14661656841873,0.13240440659589536,0.5123884585830196
9931,0.3310713932851284,33.10713932851284,0.1490625058626803,0.5495383699800496
9925,0.9518725537278171,95.1872553727817,0.07932188371602705,0.6015080309756388
