building_ID,CVRMSE,NRMSE,MAE,Avg_Test_Loss
energy,0.4386273,43.862724,28.03314,0.040197579811016716
energy,0.23806177,23.806177,70.8157,0.0650599052508672
energy,0.28938678,28.938675,60.869137,0.06421723092595737
