building_ID,CVRMSE,NRMSE,MAE,Avg_Test_Loss
H12,0.8386629944980255,83.86629944980255,9.464877777567358,0.8133635090217824
H18,0.7438449802817202,74.38449802817202,18.116284827034512,0.6911031774512406
H9,0.7810233818231105,78.10233818231104,11.576967409334657,0.5682700474207091
H2,0.9057928854793642,90.57928854793641,20.331702718581752,0.7651636062143241
