building_ID,CVRMSE,NRMSE,MAE,MSE,Avg_Test_Loss
energy,0.478344202573445,47.834420257344505,0.10704752551089368,0.04749853504017736,0.15630219478943985
energy,0.7646857200667585,76.46857200667586,0.21609734718810877,0.18916192656232114,0.18631437188014388
energy,0.3186024350844404,31.860243508444047,0.1576066670969428,0.11022383650452997,0.16255483420252403
energy,0.5301429828815446,53.01429828815446,0.1764660995513047,0.17791270778081322,0.15982073330072666
energy,0.5059927450839917,50.59927450839917,0.08147671941258454,0.035278493676630586,0.21583037964044394
energy,1.035515170394202,103.5515170394202,0.075036285931317,0.09427494570193283,0.15294286070486862
energy,0.3994021770868844,39.94021770868845,0.03601193064920135,0.005008950906666161,0.15358428424224257
energy,0.24763424694115324,24.763424694115326,0.030807699755044812,0.00951247179449223,0.0644442912738441
energy,0.6543224618222847,65.43224618222847,0.10129883050920051,0.044110882227535876,0.08449505269527435
energy,0.4793480585342207,47.93480585342206,0.3306432162149283,0.3549086060050889,0.15488343499600887
energy,0.7313059051605906,73.13059051605907,0.13065665261563547,0.07855244458516357,0.1502983371929929
energy,0.23973147650001264,23.973147650001266,0.008738534614926557,0.000589853871581531,0.03078615445154753
energy,0.42257906302299175,42.257906302299176,0.06747471599636126,0.03245760766920469,0.15119359539698252
energy,0.7948911199893386,79.48911199893385,0.19237998348694763,0.1480441831851361,0.17747608126765613
energy,0.35928432614970063,35.92843261497006,0.05708780822654829,0.011713012306802856,0.13351642323661395
energy,0.543898289680634,54.3898289680634,0.14065194821944818,0.08731084313055654,0.09350624959915876
energy,0.5906672328606652,59.06672328606653,0.07801455232485091,0.03841917885099126,0.16666262189013992
energy,0.6802275196053988,68.02275196053989,0.2820688888699892,0.4149436064040867,0.20327225857251818
energy,0.27088964401643617,27.08896440164362,0.2705638883955983,0.20439992685439357,0.02035014721332118
energy,0.561227377340336,56.1227377340336,0.11977098695630939,0.050114591107169086,0.10364226461388171
energy,0.6396998864945289,63.969988649452894,0.3057579951484826,0.2869849977415781,0.14961190914853262
energy,0.4530561802319013,45.30561802319014,0.3833727452595265,0.4501119656490701,0.07299952137498877
energy,0.46526565255740143,46.52656525574015,0.16083150902838214,0.1304912294927351,0.13761770231910475
energy,0.4786634266144066,47.86634266144066,0.035791331131762284,0.015428820490723721,0.06562830314791768
energy,0.5579546879830799,55.795468798308,0.10321372889512397,0.0732712268425268,0.143840305240289
energy,0.44978167538325137,44.97816753832513,0.31818397318205166,0.29066676723122686,0.11082844735810227
energy,0.6097916355634619,60.97916355634619,0.1463574576240304,0.09004768891842665,0.13740875676666064
energy,0.5347259898983439,53.47259898983439,0.1877446114909492,0.12849131312433276,0.08294967956301491
energy,0.48162660179332484,48.162660179332484,0.17804407339477546,0.10158371009479218,0.09424836582324758
energy,0.44604257610579334,44.60425761057934,0.18965589192014237,0.1679949948528182,0.11931283253827019
energy,0.4517198461750798,45.171984617507974,0.20922303628116337,0.1391601442134249,0.09960107434568499
energy,0.7037993345685762,70.37993345685763,0.13017911812398564,0.10457021268786529,0.1783941310250512
energy,0.35278924076297846,35.278924076297855,0.09490191419528801,0.046109740441399344,0.1629325879568242
energy,0.6029899143362252,60.29899143362251,0.09574728320192366,0.03547678794126721,0.17195758148851326
energy,0.5305901315858655,53.05901315858656,0.058250611231916195,0.02111411803668013,0.14882300602461385
energy,0.6780588107041536,67.80588107041535,0.09802324728849429,0.048974541893152077,0.15330341446833984
energy,0.7314669997622876,73.14669997622876,0.07232828763246386,0.040539891213138064,0.11674989252207979
energy,0.518283870921461,51.8283870921461,0.037837195398211995,0.00631817629522297,0.1660246511140855
energy,0.5575445864765001,55.75445864765001,0.029319897490594275,0.009106435041623227,0.04672962351469323
energy,0.4670313691386371,46.70313691386371,0.055226023593280014,0.015341103334593414,0.19492193073271835
energy,0.7482847174753349,74.8284717475335,0.149787125959454,0.07900617458880486,0.1439728830009699
energy,0.4771243307569157,47.71243307569157,0.1609765578235422,0.09209278557221154,0.10163064159963398
energy,0.48081547440373607,48.08154744037361,0.22159666031868971,0.14479286151878631,0.13002434673214935
energy,0.3251277823157549,32.51277823157549,0.06173007776880108,0.06621245165336201,0.13155599781144645
energy,0.6791180612284473,67.91180612284472,0.2124851717676525,0.18411260086755304,0.17077044603608726
energy,0.19253073229086473,19.253073229086475,0.03834324810156758,0.04434370775748754,0.0978183265226491
energy,0.37260637553922393,37.26063755392239,0.041193352325058184,0.012525267558517704,0.14835142080656283
energy,0.35272078939906654,35.272078939906656,0.07429218077595412,0.018406432726974897,0.09712437191046774
energy,0.39081023574954926,39.081023574954926,0.012416732868717625,0.0009170169032013153,0.04987783833777826
energy,0.7700490709466881,77.00490709466882,0.1506187531095636,0.09043718201849361,0.1554190800525248
energy,0.20924267095792437,20.92426709579244,0.03337918526964414,0.0075588940772548276,0.04220606280713923
energy,0.4465696263750856,44.65696263750856,0.10870755369270818,0.06702922440108931,0.12558082415795013
energy,0.4745658490344121,47.45658490344121,0.058851827988852225,0.017324233222112715,0.16677617063313477
energy,0.8869787203990177,88.69787203990177,0.1813353525619328,0.13122672119610004,0.1955193990921984
energy,0.9022232235766344,90.22232235766344,0.13487548862709056,0.09795320560509821,0.10557543833825633
energy,0.3997321657506553,39.97321657506553,0.10532908741589184,0.04645649486462848,0.12031534127891064
energy,0.46056764673777834,46.056764673777835,0.10375976159695655,0.06690533328940959,0.11674944557169198
energy,0.8684682746306565,86.84682746306565,0.26518438191703286,0.2634303744923945,0.19872183492407203
energy,0.6361515326875353,63.61515326875354,0.16240542173813857,0.10516069872952556,0.15140689370284122
energy,0.5463371459743996,54.63371459743996,0.05844778332355775,0.04600176017696277,0.12525802488465843
energy,0.6124232702033786,61.24232702033786,0.1351768854237527,0.10260996548461453,0.16799081549390849
energy,0.2730742059816173,27.30742059816173,0.005665530191256972,0.0026272296276177083,0.09696332224657311
energy,0.3953442671370051,39.534426713700505,0.31525547241953505,0.25274523266195,0.08315291372127831
energy,0.7941188634857183,79.41188634857183,0.11335660555276644,0.06873145436980459,0.16009679549492262
energy,0.8115870874744805,81.15870874744806,0.048544576526219504,0.01821921742326515,0.14130400700344126
energy,0.6820440142420027,68.20440142420026,0.08434270755484391,0.047363129302327195,0.15136361748675142
energy,0.8635067365684772,86.35067365684772,0.055149983717521146,0.019026956616167677,0.09050873795058578
energy,0.4747380998035106,47.473809980351064,0.07930235908536411,0.04691780765663815,0.14082736144757746
energy,0.42016270304548997,42.016270304549,0.0732007980914786,0.03590921687837299,0.12007432208462632
energy,0.42901914630614757,42.90191463061476,0.0443105350235598,0.00770129604090079,0.1773318691730026
energy,0.6106628231164601,61.06628231164601,0.2138975635609295,0.17558885478374953,0.1851152384024175
energy,0.3048233364081894,30.48233364081894,0.13466352747845098,0.07840550508645955,0.1268889393843935
energy,0.624458773808641,62.445877380864104,0.17644213617522406,0.12434492642105228,0.17721078195609152
energy,0.42527549277198023,42.527549277198034,0.12411242097242399,0.07920950740057388,0.1803014522640325
energy,0.9903309560803277,99.03309560803278,0.0862652798860763,0.07798979347861588,0.1859918655951205
energy,0.4632746688311781,46.327466883117815,0.20979762237234767,0.15713606952897055,0.13868800570779172
energy,0.6227796066734087,62.27796066734087,0.23291016453194915,0.19079683072927553,0.1821145491772569
energy,0.8598936794576191,85.98936794576191,0.15390792454221253,0.10128095728149596,0.17380530921358428
energy,0.38681678904997974,38.68167890499798,0.07944728866684281,0.03424847537219626,0.1531105871754619
energy,0.594945469444011,59.49454694440111,0.12569133919123898,0.062399686238034865,0.17518786687296029
energy,0.5140278212985862,51.40278212985861,0.406933692925501,0.45825770126593074,0.10930008415608228
energy,0.5656354711676523,56.56354711676523,0.23181421213425876,0.16720603889136892,0.15890468677098823
energy,0.31010851009906454,31.01085100990645,0.0617773930550847,0.019671348667037496,0.22250665379789325
energy,0.6875128098470807,68.75128098470809,0.07944532720792127,0.029137571220974576,0.15903529640304725
energy,0.48804964211103247,48.80496421110325,0.07059118924527155,0.03530012806049834,0.14691333423142794
energy,0.6639732835805549,66.39732835805547,0.18446901147752348,0.11029371232731414,0.09304099925793707
energy,0.6019494045253094,60.19494045253094,0.12506670395370803,0.054424715515999124,0.1420650717063623
energy,0.37101158537200274,37.10115853720027,0.11906485094924288,0.1151466736776182,0.16286502040294693
energy,0.41240299972452377,41.24029997245238,0.12677777239206356,0.0840344442654203,0.12583018707744742
energy,0.7067501922902867,70.67501922902866,0.22891317241307985,0.19307746584515084,0.15995015130332746
energy,0.5028364803555554,50.28364803555554,0.1894261528456986,0.11380029645541223,0.12809147612095728
energy,0.535030953728536,53.503095372853615,0.10503892246694407,0.06647469258456727,0.13824020662573844
energy,0.39877329536614764,39.877329536614766,0.21687977924044904,0.16305487066377963,0.12666474512552384
energy,0.9715097910191531,97.15097910191531,0.02887683240102632,0.015450689910050726,0.12094445406115995
energy,0.32892841240115966,32.89284124011597,0.07244080539510162,0.030059131426234866,0.11557260664073254
energy,0.20606661181798958,20.60666118179896,0.016812772730996427,0.005314186242561164,0.09067844533485925
energy,0.9423896444244969,94.23896444244969,0.12064096866421797,0.06478197165052288,0.1857059234753251
energy,0.5506308781056741,55.06308781056742,0.04302101434919819,0.014413510140018848,0.17819941732085454
energy,0.7551628078528636,75.51628078528637,0.19060248516781705,0.20633977943717718,0.19526663751244655
energy,0.24668118961725352,24.66811896172535,0.028468658886725968,0.013010896139583453,0.13040746036432438
energy,0.5022186676410495,50.22186676410495,0.1777409711320292,0.10844804990776706,0.1639556160383293
energy,0.3438603028224871,34.386030282248704,0.03329946706222791,0.026340986499712275,0.12310062281276402
energy,0.5053034323994953,50.53034323994953,0.4120851749232576,0.44653073369725566,0.10517542783414768
energy,0.706641613361431,70.6641613361431,0.03704143623063742,0.006727409385785004,0.1346129106660925
energy,0.7035969101610892,70.35969101610891,0.21270931084517425,0.162925199838453,0.18961519491568168
energy,0.6069015632677827,60.69015632677827,0.07776045009233894,0.03820693858401082,0.12948621155872786
energy,1.2776590539851091,127.76590539851091,0.1708752875403295,0.14315471684613712,0.1302019462455064
energy,0.6340072611056152,63.40072611056154,0.14553808657470832,0.07272266735030601,0.22258607436330635
energy,0.5339190671689799,53.391906716898006,0.13188186638318528,0.06252689252957068,0.06937263021245599
energy,0.33490841953602407,33.490841953602406,0.013086642964602994,0.009128429239666514,0.07128526304285288
energy,0.48525462595210006,48.52546259521001,0.06901490113972836,0.015583953170673626,0.1138524143025279
energy,0.36060939308812073,36.060939308812074,0.024557376659731102,0.005031143117421271,0.11310782184744284
energy,0.767966676461822,76.79666764618221,0.08950199009951858,0.04401420668728689,0.1644957691700526
energy,0.4038868462896776,40.388684628967766,0.07742555311598494,0.03205263720503168,0.13061974423513334
energy,0.31911219315234574,31.911219315234572,0.01513023680264098,0.00960184609137724,0.1003500021654844
energy,0.975430162652132,97.5430162652132,0.07222413137639921,0.032183231106655844,0.1783974880495478
energy,0.8128915397845099,81.289153978451,0.117383317256417,0.08206488170185534,0.07784087775972637
energy,0.47427960716943907,47.42796071694389,0.17860322693543226,0.12914944501491724,0.14841752285812504
energy,0.3757082054213149,37.570820542131486,0.13195086285043,0.0821896559214732,0.06672365260595825
energy,0.6108872949500577,61.088729495005765,0.0634378916469084,0.021018319276165185,0.19414802794674557
energy,0.5310273048416562,53.10273048416562,0.2572868264487683,0.19813715173948815,0.17381462641060352
energy,0.75288942107564,75.28894210756401,0.2579422298739861,0.22783561436270405,0.10465310534857508
energy,0.46417196799948235,46.41719679994824,0.12038145078131424,0.046259077183264614,0.17269137801774548
energy,0.3126494792772984,31.264947927729843,0.13679364539218009,0.04579434378274722,0.0999276926741004
energy,0.6248983176751407,62.48983176751406,0.0709271493377478,0.04340024539842989,0.1765297750021162
energy,0.5631416478714039,56.31416478714039,0.06133772133882434,0.013864779456026176,0.1806954157034184
energy,0.6686480586002681,66.8648058600268,0.11786778873064191,0.07791824997223001,0.12924655865035106
energy,0.44241105761828037,44.24110576182804,0.15465534010635948,0.1079077248761834,0.20692904674830004
energy,0.9633327283568264,96.33327283568264,0.05036321793398163,0.028354494667369206,0.1296741747643324
energy,0.3457974210620675,34.579742106206744,0.0827219088078107,0.023388408535771062,0.02396736986702308
energy,0.2026816373636765,20.268163736367654,0.01726124966360306,0.005885801875316124,0.10410571036673133
energy,0.2745866450981445,27.45866450981445,0.08798832863449116,0.025032414139482782,0.12334554083645344
energy,0.5047343978715545,50.473439787155456,0.057212512309482065,0.023985640008468243,0.16394459261213257
energy,0.7483331570181261,74.83331570181261,0.12494595635254536,0.06427895276594267,0.18671502099326176
energy,0.685337766834276,68.5337766834276,0.20948953550813149,0.16544664428545577,0.1877771681174636
energy,0.8654971743130159,86.54971743130159,0.0721972771108577,0.0528590932417572,0.15494464492141446
energy,0.17624170060831054,17.62417006083105,0.014680785555367311,0.012664038289407705,0.10998602819229575
energy,0.9497394082952377,94.97394082952377,0.15469816386986393,0.11398509895453868,0.1371461332050714
energy,0.35946204389220376,35.946204389220384,0.033322391634955435,0.03404554738838143,0.09941098774315549
energy,0.42569169544184776,42.569169544184774,0.12783678795619105,0.05901208339135648,0.1467157049337402
energy,0.4797329177841248,47.97329177841248,0.10089667635320484,0.050998666249429656,0.11927852749624179
