building_ID,CVRMSE,NRMSE,MAE,MSE,Avg_Test_Loss
energy,0.628273190198015,62.82731901980151,2.033489234888697,16.835257382822245,0.09394355385492759
energy,0.2247986763531167,22.47986763531167,0.2803578563325175,3.0651635409941167,0.1056477755911942
