building_ID,CVRMSE,NRMSE,MAE,MSE,Avg_Test_Loss
energy,0.27908911539337955,27.90891153933795,0.352028555163795,0.26753872809720247,0.04380433137218157
energy,0.34310306838682325,34.31030683868233,0.06093939774564249,0.021366245876650203,0.19209075470765433
energy,0.18366536447536297,18.366536447536298,0.07733538801031628,0.014158049871633795,0.03293357168634733
energy,0.22073617700126605,22.073617700126604,0.060447210496182666,0.01000732128416366,0.15905382732550302
energy,0.26120688364307126,26.12068836430712,0.3345167208523366,0.24029274894753652,0.06409430255492528
energy,0.4740489361131903,47.40489361131903,0.17454577121109435,0.16456884492929702,0.18190865218639374
energy,0.9841466012637945,98.41466012637946,0.32532808389874085,0.805179405425896,0.17922405898571014
energy,0.40013237284311953,40.01323728431195,0.008868561616195822,0.000545825122979714,0.0872667133808136
energy,0.5693617131783746,56.93617131783746,0.20995644052166634,0.20996370345519283,0.22094428539276123
energy,0.6282139001190591,62.8213900119059,0.45434329490981384,0.6845945891533697,0.2089545726776123
energy,0.3564823227056644,35.64823227056644,0.08220721165587293,0.030507055900885822,0.03579682670533657
energy,0.3597160150194297,35.97160150194297,0.14670242860948782,0.06402078740540536,0.06202525148789088
energy,0.3864440456850178,38.64440456850178,0.12218615903911119,0.04103336445487842,0.1810274769862493
energy,0.6185213058106441,61.85213058106441,0.20995191666620158,0.22873209205106354,0.12677365293105444
energy,0.3891527301798579,38.91527301798578,0.10634285852458863,0.04392064021714429,0.09527609994014104
energy,0.3037491888305954,30.374918883059536,0.22747965391201724,0.12340871654232727,0.11186455438534419
energy,0.14012835633861026,14.012835633861027,0.044816852605626234,0.004225920742235987,0.06316834191481273
energy,0.5002781541997318,50.02781541997317,0.6281277989524858,0.8982743377651543,0.23905218144257864
energy,0.7509120465913814,75.09120465913814,0.5816091617980421,1.0631671189549954,0.2279514024655024
energy,0.561440890821051,56.14408908210509,0.1935015566232462,0.11453154823259999,0.20981648564338684
energy,0.19940043101547253,19.940043101547253,0.23386586462717465,0.1494863367157343,0.018545066627363365
energy,0.5977530109016711,59.77530109016711,0.213153019554833,0.23904700143209115,0.21454326808452606
energy,0.5729163434131413,57.291634341314136,0.5417766680823797,0.9080854715701366,0.06823623801271121
energy,1.1638743937146652,116.38743937146653,0.20080910683765593,0.4127447980647468,0.07952426746487617
energy,0.36574169888583125,36.57416988858312,0.10642558440241125,0.030816672620227515,0.1939060091972351
energy,0.23915623453720775,23.915623453720773,0.07316380438796595,0.012460036278598857,0.06647800902525584
energy,0.2753217160273491,27.532171602734913,0.01602372073524685,0.0007238761129646384,0.05183325459559759
energy,0.3359387834931653,33.59387834931653,0.12315500601347493,0.041185924590091655,0.07353882491588593
energy,0.016439153953089054,1.6439153953089056,0.0004788516339209724,5.205975011374816e-07,0.0036515220805692175
energy,1.4293047426667271,142.93047426667272,0.2209011920342591,0.5472210438429439,0.20136386156082153
energy,0.5441334882742911,54.41334882742911,0.23548406410228861,0.12747596636997316,0.2578314145406087
energy,0.6051566276124061,60.515662761240606,0.23339449199416523,0.11849499108571956,0.23924035827318826
energy,0.416864652399362,41.686465239936204,0.2563675609671645,0.14148962719201713,0.16650725404421488
energy,0.36706408316193245,36.70640831619325,0.06505352175498523,0.014116953263540554,0.041731126606464386
energy,0.4084671411577938,40.846714115779385,0.1206050068264215,0.0561513747092248,0.22019305328528085
energy,0.32986895166613706,32.98689516661371,0.32603819300795683,0.2251445121506561,0.06679282834132512
energy,0.287833704960858,28.7833704960858,0.061558382489797815,0.008080961332632289,0.15073861430088678
energy,0.5114945166041487,51.149451660414876,0.31235744745008936,0.39955366033633316,0.11498314887285233
energy,1.0539796273720434,105.39796273720434,0.20138703368036825,0.640482312765067,0.17098486423492432
