building_ID,CVRMSE,NRMSE,MAE,Avg_Test_Loss
energy,1.129238,112.923805,0.29334348,0.27394384145736694
energy,1.0473999,104.73999,0.044319164,0.23272903263568878
energy,1.2031897,120.31894,0.033706382,0.24477076530456543
energy,1.7702066,177.02058,0.026129551,0.1873110979795456
energy,0.65840054,65.84006,0.28147152,0.2582075893878937
energy,1.0864569,108.64568,0.040032953,0.19246584177017212
energy,0.56674266,56.67427,0.1086356,0.20658662915229797
energy,0.6530304,65.30304,0.22473508,0.12056975066661835
energy,0.5890388,58.903877,0.37709826,0.2168983370065689
energy,0.8027377,80.27378,0.11975515,0.08152694255113602
energy,0.92114466,92.114456,0.05829131,0.15177667140960693
energy,0.76483184,76.483185,0.14469309,0.17917151749134064
energy,1.9038637,190.38634,0.02219247,0.12763118743896484
energy,1.0838177,108.381775,0.2536921,0.14952485263347626
energy,1.2426755,124.26756,0.18840559,0.20431815087795258
energy,1.0221694,102.21693,0.2195354,0.16372521221637726
energy,0.6122293,61.222935,0.22777872,0.15471681952476501
energy,1.04713,104.713005,0.14389895,0.18637238442897797
energy,0.3890344,38.90344,0.065984726,0.1561027467250824
energy,0.7601568,76.01567,0.018553006,0.1565304696559906
energy,1.6761733,167.61726,0.015226325,0.17407146096229553
energy,6.178866,617.8863,0.0155261485,0.09589303284883499
energy,0.50973564,50.973564,0.13773301,0.172851100564003
energy,2.8395538,283.95514,0.010981246,0.11549245566129684
energy,0.95831376,95.831375,0.081412695,0.20631220936775208
energy,1.1825973,118.25973,0.046357248,0.24959281086921692
energy,0.6452784,64.52784,0.23591849,0.17040370404720306
energy,0.6691606,66.91606,0.038056158,0.08684265613555908
energy,64.03395,6399.797,2.5309359e-05,0.015930909663438797
energy,0.97743785,97.743774,0.03508289,0.1109660416841507
energy,0.7680355,76.80354,0.1091717,0.18174538016319275
energy,1.1711618,117.116165,0.112779066,0.15076017379760742
energy,0.9505654,95.05653,0.19385661,0.13725031912326813
energy,0.74389863,74.38986,0.0983592,0.22970131039619446
energy,0.59986055,59.986057,0.23757003,0.1508387327194214
energy,0.3573339,35.733395,0.05745514,0.141387477517128
energy,0.85019946,85.019936,0.031362075,0.21732045710086823
energy,1.3442926,134.42924,0.07245556,0.18964624404907227
energy,1.2426121,124.26121,0.09942829,0.3207973539829254
energy,0.78808206,78.808205,0.066847384,0.23443445563316345
energy,0.8887905,88.879036,0.08931576,0.21946148574352264
energy,0.6380848,63.80848,0.049821343,0.18018144369125366
energy,1.7398225,173.98221,0.031695344,0.23171740770339966
energy,1.0837455,108.37455,0.22347079,0.20675128698349
energy,1.296284,129.62839,0.18286096,0.14857439696788788
energy,1.0121645,101.216446,0.079419844,0.3013453483581543
energy,1.42741,142.74097,0.03550357,0.16426829993724823
energy,1.4629847,146.29846,0.041741453,0.07766493409872055
energy,0.8923984,89.23983,0.07928947,0.17606998980045319
energy,0.8866938,88.66937,0.15803488,0.14509424567222595
energy,0.6892425,68.92425,0.15632871,0.20010116696357727
energy,0.6789836,67.89835,0.15891898,0.23218660056591034
energy,0.8159794,81.59794,0.023452854,0.10026704519987106
energy,1.5382195,153.82196,0.07204772,0.22034606337547302
energy,12.925088,1292.5073,0.009008526,0.060713887214660645
energy,0.7516576,75.16576,0.24919409,0.14362597465515137
energy,1.2901337,129.01337,0.16261464,0.16912689805030823
energy,1.3195984,131.95982,0.11128379,0.1988326609134674
energy,0.68176275,68.17626,0.04079676,0.1931871771812439
energy,1.4441324,144.41324,0.091636896,0.24117988348007202
energy,1.1055282,110.5528,0.10540632,0.26527419686317444
energy,1.0604621,106.04621,0.060067937,0.33768749237060547
energy,0.83612585,83.61257,0.05915028,0.18524563312530518
energy,0.77546877,77.546875,0.17384122,0.19354090094566345
energy,0.5302016,53.02016,0.0890141,0.07758812606334686
energy,1.2927971,129.27971,0.045699324,0.1545884609222412
energy,1.3730495,137.30492,0.03208391,0.3185945451259613
energy,0.81968826,81.96881,0.0405678,0.1373855620622635
energy,0.7730175,77.30176,0.16270964,0.1590321809053421
energy,0.6740091,67.400894,0.06276584,0.19901792705059052
energy,0.67925435,67.92544,0.16775575,0.2471703290939331
energy,0.6145744,61.457436,0.13957848,0.1504794806241989
energy,0.8563812,85.63811,0.05367884,0.06876423954963684
energy,1.0701467,107.01467,0.056545496,0.14450520277023315
energy,0.6035621,60.356216,0.16161011,0.23398827016353607
energy,0.85082334,85.08234,0.05173626,0.22928132116794586
energy,1.3772324,137.72324,0.04444261,0.17648036777973175
energy,0.6664412,66.64412,0.06557305,0.26881444454193115
energy,0.892681,89.2681,0.22277854,0.20617172122001648
energy,0.75245523,75.24553,0.246648,0.25083720684051514
energy,0.7360263,73.60263,0.2681427,0.24506498873233795
energy,1.788671,178.86708,0.093841024,0.14392846822738647
energy,0.8291219,82.91218,0.031328972,0.15947715938091278
energy,0.66110724,66.110725,0.17615736,0.1719769984483719
