building_ID,CVRMSE,NRMSE,MAE,Avg_Test_Loss
678,0.3590983833564946,35.90983833564946,2.2306219344088896,0.22456605591784903
662,0.20436107444619506,20.436107444619505,0.9633335779566345,0.04030117178024547
637,0.19819009949605645,19.819009949605647,0.5134095882952667,0.038016743869412985
798,0.36205240798352667,36.20524079835267,0.6595896682237397,0.6389062647111619
874,0.23269187583095835,23.26918758309584,0.8099448958097623,0.8516903358743859
679,0.12642737066623938,12.642737066623937,0.41037107001295964,0.2645454758366421
310,1.950451051125681,195.04510511256814,0.26417389215501386,0.8027112429815477
599,0.19947504960157994,19.947504960158,0.12227446035868464,0.21758551844862556
775,1.4849259532639876,148.49259532639877,1.3113840250035493,0.7141661474204614
109,0.31686424445286593,31.68642444528659,0.5124161451140943,0.08415399223076846
885,1.1906406325554089,119.06406325554087,0.6615581147017963,0.7164677127885721
229,0.22374037607678335,22.374037607678332,0.9917257080666235,0.38371772188836933
97,0.3519080615640407,35.19080615640407,0.6446489421367315,0.46834011117336377
989,0.23911119816867532,23.911119816867533,1.7610990581659354,0.11361966161943186
242,0.20666977941559733,20.666977941559736,0.8160961952136244,0.04356999794897506
215,0.25176753405546404,25.1767534055464,0.17115374985926224,0.2763841255714011
17,0.3596717952829072,35.96717952829072,0.33602420890857126,0.29789189376645653
236,0.43925696525642355,43.92569652564236,1.8945541728550257,0.514321219358009
134,0.9414595991403423,94.14595991403424,0.21899780713511213,0.5129315222376792
330,0.4383443893017782,43.83443893017782,0.821520208923686,0.29007594948629856
681,0.17734272824468036,17.73427282446804,0.37181976126349525,0.0379063085506845
180,0.22391231779640564,22.391231779640563,0.6664593005984746,0.38000858360590234
252,0.5040118665668685,50.401186656686846,1.280915566406907,0.3081708069756665
334,0.46282336167977617,46.28233616797762,0.6327916795080151,0.2328257049325552
547,0.12950835958502205,12.950835958502207,0.3852681352083972,0.15392950451082926
619,0.40565476001554834,40.565476001554835,1.0309872914437936,0.5555916653663533
899,0.2374113154360682,23.74113154360682,0.5618460363770976,0.165967410398066
969,0.20201042954083456,20.201042954083455,1.078033045554913,0.2550851214571753
529,0.5470586192481967,54.70586192481967,0.5502496553014601,0.30766928344150973
756,0.3624075276755855,36.240752767558554,0.8051416981319481,0.7464042577567013
183,0.2973627713144387,29.736277131443877,1.0492346572902735,0.0993540968898178
