building_ID,CVRMSE,NRMSE,MAE,MSE,Avg_Test_Loss
energy,0.7674554565962232,76.74554565962231,8.276569343614286,233.417380134074,0.1702977567911148
energy,0.7202826062102268,72.02826062102268,16.94356676918802,798.0126981750649,0.18967116375764212
energy,0.6723825816739726,67.23825816739725,9.432563737473238,314.92413214977495,0.06369595726331075
energy,0.8121942829924578,81.21942829924576,17.427454304728034,737.5151204867973,0.1847505917151769
