building_ID,CVRMSE,NRMSE,MAE,MSE,Avg_Test_Loss
energy,0.022808940549311027,2.2808940549311028,76.34368854825976,86449.75892149218,0.0008572328793476913
energy,0.02683042908032402,2.683042908032402,71.37611777628086,237750.92685863032,0.004629879830915229
energy,0.024939743714917837,2.493974371491784,60.60316443671449,91898.89902146763,0.0016865380431951849
energy,0.01433375275938306,1.4333752759383058,11.11349460350391,3629.4618574385127,0.003497696988063126
energy,0.020465879614541316,2.046587961454132,0.01956738512540742,0.29370302129330483,0.03374906482622464
energy,0.016520982436469923,1.6520982436469924,104.99475713450116,203830.48095995287,0.0009323101697589209
energy,0.02394297174240175,2.394297174240175,86.25765295913703,105790.40045770691,0.0014076116061119137
energy,0.01391068723710504,1.391068723710504,17.052544235302268,14565.69687418845,0.002767498503999377
energy,0.020145043495705436,2.0145043495705437,182.32738161741855,568130.0288416388,0.0010540188005663254
energy,0.024432298731070234,2.4432298731070237,64.91539532926285,146994.19385123634,0.0033805276278258134
energy,0.014908556425569512,1.4908556425569512,5.393772793521784,1179.3707685317631,0.0035382518419737607
energy,0.023909755344972278,2.390975534497228,39.46558258948639,40729.19579553559,0.0016246087083402472
energy,0.02302855057278526,2.302855057278526,32.59371924360088,32197.77861693934,0.0017805592473010279
energy,0.020652860862975013,2.065286086297501,24.438171978446203,12278.773083491127,0.0009083232107798267
energy,0.05918866089987054,5.918866089987054,120.619725564324,564344.6681208545,0.0038051932938500954
energy,0.02910030284792812,2.9100302847928123,150.22249783975138,663751.6018184716,0.003614035043455033
energy,0.02187820667056299,2.1878206670562994,19.083811409782065,7673.41782929232,0.0009569937996758426
energy,0.01622088104977598,1.6220881049775986,21.31381465177211,5732.5476586210325,0.0009700630718185721
energy,0.02033623277740308,2.0336232777403076,45.01500050677926,27598.49038751187,0.0007712452392638625
energy,0.020684087484963386,2.0684087484963385,69.31174429476346,92651.99022120611,0.0011610058432651726
energy,0.019308642678363037,1.9308642678363042,16.38366947288879,19285.490580897895,0.003550880305184023
energy,0.018032610900954062,1.8032610900954065,46.26589526068889,38337.03609409954,0.0008984277896786352
energy,0.01809440212495138,1.809440212495138,14.317721451752703,9777.550593011209,0.003929712832416499
energy,0.019062258879718193,1.9062258879718192,102.01424723482965,283522.78599987,0.0016607343732459867
energy,0.018940764820540638,1.8940764820540634,64.90181714038006,71836.27814468471,0.0008831728473523981
energy,0.027453459899223164,2.745345989922317,25.11277269172559,21268.356220041594,0.0031523310008623184
energy,0.0307810930076179,3.0781093007617897,3.1073768420329846,1399.9534407260742,0.011970630457938114
energy,0.016694592122019864,1.6694592122019862,56.04366322736858,60226.07268848334,0.000943922421527077
energy,0.015615536843674427,1.561553684367443,205.88043835552625,730328.2663069841,0.0009973753953076425
energy,0.021329373578110464,2.1329373578110467,151.50653666272845,464283.1561887826,0.00144155640369803
energy,0.016933491379968482,1.6933491379968486,58.07032074380895,61415.20606936719,0.0009529912844854493
energy,0.014815146579539062,1.4815146579539062,60.91245221534802,52006.634812087876,0.0014528422248289985
energy,0.02526137215634158,2.526137215634158,49.05615844588936,57476.66571765474,0.0019852465937049146
energy,0.019220379080276108,1.9220379080276107,52.791764985691245,54526.81424306616,0.0009762740659127189
energy,0.016077811935430297,1.6077811935430295,8.316259117276648,2115.1737359099125,0.002854561093869279
energy,0.01907659164306659,1.9076591643066587,23.55793075664935,19480.287869899275,0.0016993013273776114
energy,0.01974126151347163,1.974126151347163,80.89688494566619,90803.14565158977,0.0011746283614044728
energy,0.01853235040571922,1.8532350405719227,87.16982903180335,167113.75211060737,0.0012888637395178648
energy,0.017332846018512236,1.7332846018512238,107.08051286694082,224416.32249696337,0.0010387733534145127
energy,0.009119323727094682,0.9119323727094683,5.357208567547273,2943.441829762048,0.004485304086799147
energy,0.009874315386334834,0.9874315386334835,5.619497918515019,1894.181615463403,0.0021869558225091623
energy,0.057735443028421714,5.773544302842171,9.324794365057832,4014.5723739473738,0.003671297738421231
energy,0.016554945455179666,1.6554945455179666,18.472251092152366,5529.464646018418,0.0008934779435492146
energy,0.008123152137386501,0.8123152137386501,1.0833601020436292,73.35576474727301,0.005759337480711224
energy,0.02772532671228093,2.7725326712280927,30.296150154788982,69179.71225997065,0.007646892272262562
energy,0.021425386993036272,2.142538699303627,7.493819010142443,3693.262912800652,0.002851800268913962
energy,0.014941742646969267,1.494174264696927,2.3000531697642748,213.8997862027906,0.004468531715701829
energy,0.02242968675636144,2.242968675636144,64.46225065358247,148781.71133604806,0.002135051587984549
energy,0.018682020698938543,1.8682020698938542,106.04427198234244,197072.23273505425,0.0009093344440884721
energy,0.027047469948275248,2.704746994827525,36.03291490322627,32374.92687001613,0.0019127073379650028
energy,0.026863228544507584,2.6863228544507582,15.592459840186597,9363.428125849,0.0018367590761911856
energy,0.01422208446812066,1.422208446812066,20.637531615576584,5396.232535947501,0.0009164453054566479
energy,0.02121214935440533,2.121214935440533,34.254861414735345,38450.45141303923,0.0018822761198151738
energy,0.023426602610496415,2.342660261049642,122.60303907320466,394863.558560454,0.001738660028529182
energy,0.013959584334860527,1.3959584334860529,66.0713415611019,87164.03390526504,0.0009489628038394926
energy,0.021381527419171244,2.1381527419171245,383.670519571229,1633605.8349162254,0.0005100503051096439
energy,0.019058642281960803,1.9058642281960805,75.80015607838874,104726.52861871733,0.0008946402214178306
energy,0.01756014781769615,1.7560147817696148,59.88584948831496,66419.61511673442,0.0009615030545617742
energy,0.01447567617555818,1.4475676175558179,12.431821765333751,4329.975568321478,0.002052785132704571
energy,0.01584345503583258,1.584345503583258,32.83133033845346,20593.607120479322,0.0010132284679684744
energy,0.01653700206411354,1.653700206411354,88.78030160713945,311608.54900417355,0.0028125862029568793
energy,0.0215447196748963,2.1544719674896298,14.356647733958324,14542.2332926243,0.005162901086016802
energy,0.020881558827080735,2.0881558827080733,79.81504465503008,114754.9027501466,0.0008784447004472895
energy,0.012962292300228925,1.2962292300228926,10.54442632916399,3879.8024769080403,0.002477237274433719
energy,0.02001416696470972,2.001416696470972,60.367120480868806,69741.52607501335,0.0009330418433535215
energy,0.023814794504961746,2.3814794504961747,49.12815794967118,61298.27195530833,0.001421513408338626
energy,0.020956667584606164,2.0956667584606166,21.902774782294898,10501.521830461565,0.0014822042707720584
energy,0.01768351384680071,1.768351384680071,89.27611125827389,133981.9300512515,0.0008993286052145777
energy,0.019235987434594017,1.9235987434594015,51.68569688155724,47223.355768066984,0.0008922367235797424
energy,0.02120161435738926,2.120161435738926,6.108790323829756,2687.761596832399,0.004088409689359196
energy,0.023004732686069538,2.3004732686069533,12.407040620608345,7725.915146313337,0.002780480176291178
energy,0.017188260860869373,1.718826086086937,97.17277918685949,99621.61403092061,0.0006499441845164711
energy,0.013420576343010599,1.3420576343010597,16.111520284889878,8687.030811482302,0.0021180567294578623
energy,0.024811029791562696,2.4811029791562693,59.70925897675203,58733.97471231496,0.002173861379162645
energy,0.022849732257121433,2.2849732257121436,19.208137061606706,19094.07856847987,0.0028722245228323118
energy,0.018526134067497427,1.8526134067497428,307.8062591538803,1345946.124246828,0.0007086089293082409
energy,0.023600904950674132,2.3600904950674133,27.561232506475488,22073.312958688457,0.0016998477642502507
energy,0.021695674315213874,2.1695674315213873,62.689050705065696,131599.38335592765,0.002409480264816466
energy,0.014603178520942355,1.4603178520942355,113.39776590098458,327453.0277793368,0.0014741596372118693
energy,0.017462395241844213,1.7462395241844213,95.89249957983964,122286.40741175256,0.001118832514904966
energy,0.004022785707332336,0.40227857073323364,1.0923670532326943,181.0710239250154,0.014408928803213428
energy,0.026157805308690683,2.6157805308690683,0.750704904805556,133.54838667994565,0.020609776073321484
energy,0.009709983546523561,0.970998354652356,12.785648233739384,12241.467550440933,0.004303068740526328
energy,0.019263812841323946,1.9263812841323944,91.24456051017424,145640.02126978146,0.0009662899604450104
energy,0.030480964686940105,3.0480964686940104,94.30245456648888,299100.05545195105,0.003671233956509923
energy,0.020466918817557727,2.046691881755773,8.29755980062292,2461.083383319412,0.0019868705586318924
energy,0.016825100382092374,1.682510038209237,35.690239651573414,18728.810228763356,0.0010012774546055425
energy,0.019492885522739124,1.9492885522739125,20.09124171497086,24960.931964427156,0.0036182264673527698
energy,0.022320977961770207,2.2320977961770208,7.192977665031959,2979.121642767392,0.004628796069411578
energy,0.01975809478220324,1.975809478220324,24.71917022758331,19665.643299717907,0.002083727256732004
energy,0.01663265797494738,1.6632657974947378,55.663904618438245,57074.6995315248,0.0008994050678694521
