building_ID,CVRMSE,NRMSE,MAE,Avg_Test_Loss
energy,0.5508612,55.086124,0.2539842,0.11759880185127258
energy,1.313109,131.3109,0.10898336,0.17400363087654114
energy,1.6193391,161.93391,0.17737234,0.1714896708726883
energy,1.7379295,173.79292,0.12772122,0.1407349556684494
energy,0.7084754,70.84754,0.07559348,0.1326848715543747
energy,1.1659249,116.5925,0.3374806,0.19630643725395203
energy,0.42074287,42.074284,0.1393025,0.0633220374584198
energy,0.8306443,83.06443,0.55403644,0.17151086032390594
energy,1.3875436,138.75435,0.05149569,0.07330267131328583
energy,0.80766267,80.76627,0.3691423,0.2362055480480194
energy,1.3155956,131.55957,0.12130966,0.14713434875011444
energy,0.8537171,85.371704,0.09825575,0.0725700706243515
energy,1.0201048,102.010475,0.32659286,0.16372065246105194
energy,0.7998486,79.984856,0.2238363,0.11422919481992722
energy,1.0063733,100.63733,0.51620996,0.11390265077352524
energy,0.8506197,85.061966,0.27101013,0.2034870982170105
energy,0.81000966,81.00097,0.19844554,0.15335002541542053
energy,0.65189093,65.18909,0.20156254,0.20276373624801636
energy,1.8766464,187.66466,0.09889403,0.1765182465314865
energy,1.3684424,136.84424,0.15559024,0.10744123160839081
energy,1.4670871,146.7087,0.12169017,0.18290743231773376
energy,1.4674196,146.74196,0.044961903,0.10739362239837646
energy,1.4589784,145.89784,0.11784453,0.1581708788871765
energy,1.3307022,133.0702,0.11483027,0.16693875193595886
energy,2.0094047,200.94046,0.035109203,0.09438752382993698
energy,0.6168385,61.68385,0.3565328,0.16946284472942352
energy,0.72323555,72.323555,0.6327073,0.14837178587913513
energy,1.7170367,171.70364,0.083266966,0.11481187492609024
energy,1.413525,141.35251,0.1912654,0.17975981533527374
energy,1.6217601,162.17601,0.12279473,0.13514041900634766
energy,1.8493217,184.93216,0.13940041,0.15794271230697632
energy,0.7704942,77.049416,0.080726445,0.0729132890701294
energy,0.94698954,94.69895,0.23381227,0.18973270058631897
energy,1.1681578,116.81577,0.028885981,0.07364509999752045
energy,1.7449205,174.49203,0.14904185,0.1683390885591507
energy,1.4227788,142.27786,0.0928662,0.15830367803573608
energy,1.5269911,152.69911,0.22828539,0.2317706048488617
energy,2.7286751,272.8675,0.078621574,0.13254855573177338
energy,1.5919998,159.19997,0.19458073,0.154877707362175
energy,1.7998717,179.9871,0.011449197,0.09270814806222916
energy,1.6805611,168.05609,0.14991784,0.17371033132076263
energy,1.223661,122.36608,0.2695504,0.18999582529067993
energy,1.6787971,167.87971,0.10869685,0.15898245573043823
energy,0.7752197,77.52196,0.053977728,0.1337393820285797
energy,0.47535557,47.535557,0.055963457,0.02862291969358921
energy,1.6183411,161.83408,0.021721287,0.10704483836889267
energy,0.43931982,43.93198,0.03537116,0.07810395210981369
energy,1.2998409,129.98409,0.058824405,0.09867401421070099
energy,0.7899125,78.99125,0.10881271,0.06904612481594086
energy,0.82700557,82.700554,0.07308478,0.08310368657112122
energy,1.2900034,129.00032,0.07022955,0.15061749517917633
energy,2.7041037,270.41034,0.16439344,0.17797034978866577
energy,0.98420566,98.42057,0.21049878,0.17117956280708313
energy,0.6260288,62.60287,0.1827881,0.06922954320907593
energy,1.0603569,106.03569,0.35646248,0.16975845396518707
energy,1.0086129,100.86129,0.282059,0.2019273191690445
energy,1.6435815,164.35815,0.059807796,0.14451418817043304
energy,1.0996617,109.96618,0.11077968,0.11985131353139877
energy,1.2231936,122.31936,0.081223115,0.1440775990486145
energy,1.0022576,100.22576,0.17017743,0.1523808389902115
energy,0.702815,70.2815,0.16643916,0.1334553211927414
energy,1.5397524,153.97523,0.24996091,0.208882138133049
energy,0.68181086,68.18108,0.11569401,0.07052668929100037
energy,0.8850373,88.50374,0.191321,0.1860557496547699
energy,1.0319935,103.19935,0.44770798,0.21421095728874207
energy,1.1858886,118.588875,0.12236695,0.08453534543514252
energy,0.52335244,52.335236,0.042140123,0.12958650290966034
energy,0.8437444,84.374435,0.13928762,0.11523507535457611
energy,1.4098964,140.98964,0.19033472,0.12850262224674225
energy,1.1349972,113.49973,0.22879584,0.21486519277095795
